결제일시,판매위치,상품명,결제방식,비고,판매수량,결제금액,고객
2021-05-05 20:14,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer910882
2021-05-05 19:58,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer296454
2021-05-05 19:54,선불기1,청귤차(ICE),신용카드,결제완료,1,"4,500",customer464019
2021-05-05 19:16,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer966440
2021-05-05 19:16,선불기1,라면,신용카드,결제완료,1,"4,000",customer966440
2021-05-05 18:38,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer935817
2021-05-05 18:38,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer935817
2021-05-05 17:35,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer869016
2021-05-05 17:35,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer869016
2021-05-05 17:17,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer688222
2021-05-05 17:17,선불기1,라면,신용카드,결제완료,1,"4,000",customer688222
2021-05-05 17:17,선불기1,계란추가,신용카드,결제완료,1,500,customer688222
2021-05-05 17:13,선불기1,라면,신용카드,결제완료,1,"4,000",customer675250
2021-05-05 17:13,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer675250
2021-05-05 17:13,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer675250
2021-05-05 16:44,선불기1,라면,신용카드,결제완료,1,"4,000",customer843312
2021-05-05 16:44,선불기1,쿠앤크쉐이크,신용카드,결제완료,1,"5,500",customer843312
2021-05-05 16:16,선불기1,민트초코칩쉐이크,신용카드,결제완료,1,"5,500",customer966440
2021-05-05 15:24,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer323223
2021-05-05 15:12,선불기1,청귤에이드,신용카드,결제완료,1,"5,000",customer997071
2021-05-05 14:28,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer997071
2021-05-05 14:28,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer997071
2021-05-05 14:28,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer997071
2021-05-05 14:28,선불기1,라면,신용카드,결제완료,1,"4,000",customer997071
2021-05-05 14:28,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer997071
2021-05-05 14:00,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer659667
2021-05-05 13:49,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer843312
2021-05-05 13:49,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer843312
2021-05-05 13:28,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer337513
2021-05-05 13:28,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer337513
2021-05-04 21:16,카운터,감자튀김,신용카드,결제완료,1,"4,500",customer552341
2021-05-04 21:16,카운터,김치볶음밥,신용카드,결제완료,1,"5,000",customer839821
2021-05-04 20:56,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer520792
2021-05-04 20:57,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer973396
2021-05-04 15:15,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",
2021-05-04 15:15,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",
2021-05-04 13:18,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer564043
2021-05-04 12:51,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer837154
2021-05-04 12:24,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer363506
2021-05-04 12:02,선불기2,라면,신용카드,결제완료,1,"4,000",customer479047
2021-05-04 11:17,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer337064
2021-05-03 21:01,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer909173
2021-05-03 20:27,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer903463
2021-05-03 20:27,선불기1,계란추가,신용카드,결제완료,1,500,customer903463
2021-05-03 19:41,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer386473
2021-05-03 18:38,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer507926
2021-05-03 18:37,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer277691
2021-05-03 18:37,선불기1,치즈추가,신용카드,결제완료,1,500,customer277691
2021-05-03 18:36,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer297681
2021-05-03 18:34,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer229795
2021-05-03 18:29,선불기1,라면,신용카드,결제완료,1,"4,000",customer269736
2021-05-03 18:04,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer458639
2021-05-03 18:05,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer404149
2021-05-03 18:02,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer496146
2021-05-03 18:03,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer330056
2021-05-03 17:33,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer386473
2021-05-03 17:00,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer381986
2021-05-03 17:00,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer381986
2021-05-03 17:00,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer381986
2021-05-03 17:00,선불기1,치즈추가,신용카드,결제완료,1,500,customer381986
2021-05-03 17:00,선불기1,치즈추가,신용카드,결제완료,1,500,customer381986
2021-05-03 14:10,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer344936
2021-05-03 10:48,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer344936
2021-05-03 10:48,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer344936
2021-05-02 20:26,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer488580
2021-05-02 20:22,카운터,라면,신용카드,결제완료,1,"1,500",
2021-05-02 20:10,카운터,아메리카노(ICE),신용카드,결제완료,1,"4,000",
2021-05-02 17:44,선불기1,라면,신용카드,결제완료,1,"4,000",customer999998
2021-05-02 16:51,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer302290
2021-05-02 16:49,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer407954
2021-05-02 15:32,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer866702
2021-05-02 15:22,선불기1,감자튀김,현금,결제완료,1,"4,500",customer985685
2021-05-02 15:27,선불기1,청귤에이드,신용카드,결제완료,1,"5,000",customer950860
2021-05-02 15:12,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer334403
2021-05-02 15:08,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer925309
2021-05-02 15:08,선불기1,샷추가,신용카드,결제완료,1,500,customer925309
2021-05-02 14:55,선불기1,치즈불고기볶음밥,현금,결제완료,1,"5,500",customer567623
2021-05-02 14:55,선불기1,감자튀김,현금,결제완료,1,"4,500",customer567623
2021-05-02 14:57,선불기1,라면,신용카드,결제완료,1,"4,000",customer950860
2021-05-02 15:00,선불기1,짜장라면,현금,결제완료,1,"4,500",customer985685
2021-05-02 15:00,선불기1,계란추가,현금,결제완료,1,500,customer985685
2021-05-02 14:02,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer578865
2021-05-02 14:02,선불기1,라면,신용카드,결제완료,1,"4,000",customer578865
2021-05-02 14:02,선불기1,계란추가,신용카드,결제완료,1,500,customer578865
2021-05-02 11:59,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer249082
2021-05-02 11:59,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer249082
2021-05-02 11:59,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer249082
2021-05-02 11:59,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer249082
2021-05-02 11:59,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer241622
2021-05-02 11:59,카운터,김치볶음밥,신용카드,결제완료,1,"2,500",
2021-05-02 10:23,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer838720
2021-05-01 19:32,선불기1,불닭볶음면,현금,결제완료,1,"4,500",customer450910
2021-05-01 19:32,선불기1,치즈불고기볶음밥,현금,결제완료,1,"5,500",customer450910
2021-05-01 19:09,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer779202
2021-05-01 18:15,선불기2,아이스티,신용카드,결제완료,1,"3,500",customer820766
2021-05-01 18:15,선불기2,아이스티,신용카드,결제완료,1,"3,500",customer820766
2021-05-01 18:19,카운터,아이스티,신용카드,판매취소,-1,"-3,500",
2021-05-01 18:19,카운터,아이스티,신용카드,판매취소,-1,"-3,500",
2021-05-01 17:55,선불기2,카페라떼(HOT),신용카드,결제완료,1,"4,000",customer458639
2021-05-01 17:55,선불기2,헤이즐넛라떼(ICE),신용카드,결제완료,1,"5,000",customer458639
2021-05-01 17:55,선불기2,치즈케이크,신용카드,결제완료,1,"4,000",customer458639
2021-05-01 17:43,카운터,이어폰(커널형),신용카드,결제완료,1,"3,000",
2021-05-01 14:14,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer264636
2021-05-01 14:04,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer670974
2021-05-01 14:05,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer944610
2021-05-01 14:06,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer462793
2021-05-01 12:35,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer220632
2021-05-01 12:35,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer220632
2021-04-30 21:22,선불기1,딸기스무디,신용카드,결제완료,1,"5,500",customer231081
2021-04-30 21:22,선불기1,레몬차(ICE),신용카드,결제완료,1,"4,000",customer231081
2021-04-30 21:11,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer866702
2021-04-30 21:10,카운터,2인짜장라면,현금,결제완료,1,500,customer425366
2021-04-30 21:10,카운터,2인불닭,현금,결제완료,1,500,customer425366
2021-04-30 20:57,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer509729
2021-04-30 20:57,선불기1,치즈추가,신용카드,결제완료,1,500,customer509729
2021-04-30 19:53,카운터,샷추가,신용카드,결제완료,1,500,
2021-04-30 19:02,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer297047
2021-04-30 19:02,선불기1,계란추가,신용카드,결제완료,1,500,customer297047
2021-04-30 19:03,선불기1,라면,신용카드,결제완료,1,"4,000",customer994026
2021-04-30 19:03,선불기1,치즈추가,신용카드,결제완료,1,500,customer994026
2021-04-30 17:38,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer521799
2021-04-30 17:40,카운터,2인짜장라면,현금,결제완료,1,500,
2021-04-30 17:37,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer814731
2021-04-30 17:24,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer470279
2021-04-30 17:24,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer470279
2021-04-30 16:39,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer507807
2021-04-30 16:19,카운터,2인짜장라면,신용카드,결제완료,1,500,
2021-04-30 15:21,카운터,초코머핀,신용카드,결제완료,1,"3,500",
2021-04-30 15:21,카운터,블루베리머핀,신용카드,결제완료,1,"3,500",
2021-04-30 15:06,카운터,초코머핀,신용카드,결제완료,1,"3,500",
2021-04-30 14:48,카운터,초코머핀,신용카드,결제완료,1,"3,500",
2021-04-30 13:22,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer450780
2021-04-30 13:22,선불기1,치즈추가,신용카드,결제완료,1,500,customer450780
2021-04-30 13:17,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer272148
2021-04-30 13:11,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer363506
2021-04-30 12:43,카운터,쿠키(초코칩),신용카드,결제완료,1,"1,500",
2021-04-30 12:18,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer520901
2021-04-30 11:13,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer381986
2021-04-30 11:15,카운터,2인불닭,현금,결제완료,1,500,
2021-04-30 11:15,카운터,2인불닭,현금,결제완료,1,500,
2021-04-29 20:58,선불기1,치즈불고기볶음밥,현금,결제완료,1,"5,500",customer840045
2021-04-29 20:58,선불기1,김치볶음밥,현금,결제완료,1,"5,000",customer840045
2021-04-29 20:58,선불기1,새우볶음밥,현금,결제완료,1,"5,000",customer840045
2021-04-29 20:58,선불기1,바닐라라떼(ICE),현금,결제완료,1,"5,000",customer840045
2021-04-29 20:59,선불기1,카모마일(HOT),신용카드,결제완료,1,"4,000",customer961432
2021-04-29 20:59,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer961432
2021-04-29 20:47,선불기1,아포카토,신용카드,결제완료,1,"5,000",customer367419
2021-04-29 20:43,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer489305
2021-04-29 20:43,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer489305
2021-04-29 20:37,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer753087
2021-04-29 19:36,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer814731
2021-04-29 19:36,선불기1,치즈추가,신용카드,결제완료,1,500,customer814731
2021-04-29 19:36,선불기1,계란추가,신용카드,결제완료,1,500,customer814731
2021-04-29 18:26,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer367417
2021-04-29 18:26,선불기1,라면,신용카드,결제완료,1,"4,000",customer367417
2021-04-29 18:04,카운터,2인라면,현금,결제완료,1,0,customer304301
2021-04-29 18:04,카운터,2인라면,현금,결제완료,1,0,customer304301
2021-04-29 18:06,선불기1,라면,신용카드,결제완료,1,"4,000",customer655614
2021-04-29 17:35,선불기1,라면,신용카드,결제완료,1,"4,000",customer961432
2021-04-29 17:35,선불기1,계란추가,신용카드,결제완료,1,500,customer961432
2021-04-29 16:42,카운터,2인라면,현금,결제완료,1,0,
2021-04-29 16:43,선불기1,카모마일(ICE),신용카드,결제완료,1,"4,000",customer367419
2021-04-29 16:44,선불기1,청귤에이드,신용카드,결제완료,1,"5,000",customer272357
2021-04-29 16:36,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer272357
2021-04-29 16:36,카운터,2인불닭,신용카드,결제완료,1,500,
2021-04-29 16:36,카운터,2인불닭,신용카드,결제완료,1,500,
2021-04-29 15:21,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer651051
2021-04-29 15:21,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer651051
2021-04-29 15:21,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer651051
2021-04-29 15:21,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer651051
2021-04-29 15:21,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer651051
2021-04-29 12:41,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer399955
2021-04-29 12:41,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer399955
2021-04-29 12:04,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer399955
2021-04-29 12:04,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer399955
2021-04-29 10:28,선불기1,아포카토,현금,결제완료,1,"5,000",customer386473
2021-04-29 10:28,선불기1,초코라떼(ICE),현금,결제완료,1,"4,500",customer386473
2021-04-28 21:38,카운터,쿠키(마카다미아),신용카드,결제완료,1,"1,500",
2021-04-28 19:14,선불기1,쿠키(오트밀),신용카드,결제완료,1,"1,500",customer404149
2021-04-28 19:14,선불기1,쿠키(마카다미아),신용카드,결제완료,1,"1,500",customer404149
2021-04-28 19:14,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer404149
2021-04-28 18:45,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer674711
2021-04-28 18:45,카운터,2인라면,현금,결제완료,1,0,customer833525
2021-04-28 18:45,카운터,2인라면,현금,결제완료,1,0,customer833525
2021-04-28 18:18,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer771594
2021-04-28 18:18,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer771594
2021-04-28 18:20,카운터,2인라면,현금,결제완료,1,0,customer771594
2021-04-28 18:11,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer628493
2021-04-28 18:10,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer496146
2021-04-28 18:01,카운터,2인불닭,신용카드,결제완료,1,500,customer826407
2021-04-28 18:01,카운터,계란추가,신용카드,결제완료,1,500,customer826407
2021-04-28 18:00,카운터,2인라면,신용카드,결제완료,1,0,customer845051
2021-04-28 18:00,카운터,계란추가,신용카드,결제완료,1,500,customer845051
2021-04-28 18:00,카운터,치즈추가,신용카드,결제완료,1,500,customer845051
2021-04-28 17:59,카운터,치즈추가,신용카드,결제완료,1,400,customer996847
2021-04-28 17:59,카운터,계란추가,신용카드,결제완료,1,500,customer996847
2021-04-28 17:59,카운터,2인라면,신용카드,결제완료,1,100,customer996847
2021-04-28 17:57,선불기1,라면,신용카드,결제완료,1,"4,000",customer845051
2021-04-28 17:57,선불기1,계란추가,신용카드,결제완료,1,500,customer845051
2021-04-28 17:58,카운터,라면,신용카드,판매취소,-1,"-4,000",
2021-04-28 17:58,카운터,계란추가,신용카드,판매취소,-1,-500,
2021-04-28 16:57,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer758931
2021-04-28 16:57,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer758931
2021-04-28 14:43,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer404149
2021-04-28 14:36,카운터,2인라면,현금,결제완료,1,0,
2021-04-28 14:36,카운터,2인라면,현금,결제완료,1,0,
2021-04-28 13:45,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer993844
2021-04-28 13:46,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer754925
2021-04-28 13:46,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer754925
2021-04-28 13:46,선불기1,라면,신용카드,결제완료,1,"4,000",customer754925
2021-04-28 13:34,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer710524
2021-04-28 13:34,선불기1,라면,신용카드,결제완료,1,"4,000",customer710524
2021-04-28 13:34,선불기1,계란추가,신용카드,결제완료,1,500,customer710524
2021-04-28 13:02,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer397050
2021-04-28 13:03,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer397050
2021-04-27 21:13,카운터,아이스티,신용카드,결제완료,1,"1,000",
2021-04-27 20:31,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer386473
2021-04-27 20:30,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer381986
2021-04-27 20:30,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer386473
2021-04-27 20:18,카운터,2인라면,현금,결제완료,1,0,customer380431
2021-04-27 20:03,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer628493
2021-04-27 20:13,카운터,2인라면,현금,결제완료,1,0,customer991935
2021-04-27 19:54,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer869401
2021-04-27 19:54,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer869401
2021-04-27 19:10,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer839821
2021-04-27 18:42,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer496146
2021-04-27 18:55,카운터,2인라면,현금,결제완료,1,0,customer261500
2021-04-27 18:43,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer386473
2021-04-27 18:33,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer273752
2021-04-27 18:33,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer273752
2021-04-27 18:33,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer273752
2021-04-27 18:33,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer273752
2021-04-27 18:32,선불기1,허니밀크쉐이크,신용카드,결제완료,1,"5,500",customer917331
2021-04-27 17:36,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer404816
2021-04-27 17:35,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer230485
2021-04-27 17:30,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer220775
2021-04-27 17:30,선불기1,라면,현금,결제완료,1,"4,000",customer864938
2021-04-27 17:30,선불기1,계란추가,현금,결제완료,1,500,customer864938
2021-04-27 17:21,선불기1,불닭볶음면,현금,결제완료,1,"4,500",customer263527
2021-04-27 17:21,선불기1,김치볶음밥,현금,결제완료,1,"5,000",customer263527
2021-04-27 15:35,카운터,초코머핀,신용카드,결제완료,1,"3,500",
2021-04-27 12:40,카운터,2인라면,현금,결제완료,1,0,
2021-04-27 11:29,카운터,2인불닭,신용카드,결제완료,1,500,
2021-04-27 11:39,카운터,2인라면,현금,결제완료,1,0,
2021-04-26 20:05,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer589235
2021-04-26 20:05,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer589235
2021-04-26 19:23,선불기2,김치볶음밥,신용카드,결제완료,1,"5,000",customer730758
2021-04-26 19:23,선불기2,치즈추가,신용카드,결제완료,1,500,customer730758
2021-04-26 19:23,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer236210
2021-04-26 18:01,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer654178
2021-04-26 18:02,카운터,2인라면,현금,결제완료,1,0,
2021-04-26 17:53,선불기1,녹차라떼(ICE),신용카드,결제완료,1,"4,500",customer469681
2021-04-26 16:27,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer771253
2021-04-26 16:01,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer751090
2021-04-26 16:01,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer751090
2021-04-26 16:01,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer751090
2021-04-26 16:01,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer751090
2021-04-26 16:01,선불기1,초코라떼(ICE),신용카드,결제완료,1,"4,500",customer751090
2021-04-26 13:20,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer469743
2021-04-26 12:42,선불기1,라면,신용카드,결제완료,1,"4,000",customer335861
2021-04-26 12:34,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",
2021-04-26 12:23,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer483950
2021-04-26 12:08,카운터,치즈불고기볶음밥,신용카드,결제완료,1,"3,000",
2021-04-26 12:12,카운터,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",
2021-04-26 12:07,카운터,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",
2021-04-26 12:08,카운터,치즈불고기볶음밥,신용카드,판매취소,-1,"-5,500",
2021-04-26 11:47,카운터,2인라면,현금,결제완료,1,0,
2021-04-26 11:47,카운터,2인라면,현금,결제완료,1,0,
2021-04-26 10:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer486611
2021-04-26 10:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer229216
2021-04-26 10:08,카운터,아메리카노(ICE),신용카드,결제완료,1,"1,500",
2021-04-26 10:09,카운터,김치볶음밥,신용카드,결제완료,1,"2,500",
2021-04-25 20:52,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer304481
2021-04-25 20:15,선불기1,쿠키(마카다미아),신용카드,결제완료,1,"1,500",customer253726
2021-04-25 19:57,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer262174
2021-04-25 19:57,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer262174
2021-04-25 19:37,선불기2,초코머핀,신용카드,결제완료,1,"3,500",
2021-04-25 18:37,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer910882
2021-04-25 18:41,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer249619
2021-04-25 18:42,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer886466
2021-04-25 18:31,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer304481
2021-04-25 18:31,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer304481
2021-04-25 18:31,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer304481
2021-04-25 18:24,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer790129
2021-04-25 18:24,선불기1,치즈추가,신용카드,결제완료,1,500,customer790129
2021-04-25 16:59,선불기1,아이스티,현금,결제완료,1,"3,500",customer321137
2021-04-25 16:28,선불기1,김치볶음밥,현금,결제완료,1,"5,000",customer321137
2021-04-25 16:24,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer306196
2021-04-25 16:24,선불기1,쿠키(마카다미아),신용카드,결제완료,1,"1,500",customer306196
2021-04-25 16:16,선불기1,라면,신용카드,결제완료,1,"4,000",customer276352
2021-04-25 16:04,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer717416
2021-04-25 15:54,카운터,2인라면,현금,결제완료,1,0,
2021-04-25 15:50,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer529849
2021-04-25 15:21,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer636787
2021-04-25 14:56,카운터,2인라면,현금,결제완료,1,0,
2021-04-25 14:56,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer963111
2021-04-25 14:56,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer963111
2021-04-25 14:07,선불기1,라면,현금,결제완료,1,"4,000",customer321137
2021-04-25 13:56,카운터,2인라면,신용카드,결제완료,1,0,
2021-04-25 13:56,카운터,2인라면,신용카드,결제완료,1,0,
2021-04-25 13:56,카운터,치즈추가,신용카드,결제완료,1,500,
2021-04-25 13:46,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer910882
2021-04-25 11:19,카운터,김치볶음밥,신용카드,결제완료,1,"2,500",
2021-04-25 11:19,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer231320
2021-04-25 11:19,카운터,김치볶음밥,신용카드,결제완료,1,"2,500",
2021-04-25 11:20,카운터,김치볶음밥,현금,결제취소,-1,"-2,500",
2021-04-25 11:18,카운터,김치볶음밥,현금,결제완료,1,"2,500",
2021-04-25 11:00,선불기1,라면,신용카드,결제완료,1,"4,000",customer677188
2021-04-24 20:24,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer562455
2021-04-24 20:06,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer995360
2021-04-24 20:20,선불기1,쿠키(오트밀),신용카드,결제완료,1,"1,500",customer860913
2021-04-24 20:20,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer860913
2021-04-24 20:13,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer762377
2021-04-24 19:18,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer595119
2021-04-24 19:18,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer595119
2021-04-24 18:32,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer546760
2021-04-24 18:32,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer627368
2021-04-24 18:32,선불기1,치즈추가,신용카드,결제완료,1,500,customer627368
2021-04-24 18:13,카운터,2인라면,현금,결제완료,1,0,
